2008,1,12,6,1047,1055,1454,1454,UA,1096,N835UA,187,179,158,0,-8,ORD,FLL,1182,5,24,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,1549,1540,1807,1800,UA,1097,N835UA,198,200,160,7,9,FLL,ORD,1182,20,18,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1557,1430,1858,1730,AA,1098,N408AA,121,120,95,88,87,ORD,ATL,606,8,18,0,,0,0,20,29,0,39
2008,12,1,1,2223,2200,41,35,UA,1099,N464UA,258,275,234,6,23,ORD,LAX,1745,7,17,0,,0,NA,NA,NA,NA,NA
2008,6,4,3,2,2159,508,325,US,11,N601AW,186,206,161,103,123,PHX,ORD,1440,5,20,0,,0,80,0,0,0,23
2008,1,1,2,1005,1000,1608,1559,UA,110,N503UA,243,239,217,9,5,LAX,ORD,1745,14,12,0,,0,NA,NA,NA,NA,NA
2008,3,3,1,638,630,813,804,CO,1100,N16650,155,154,124,9,8,EWR,ORD,719,6,25,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,823,810,1117,1056,UA,1101,N312UA,174,166,135,21,13,ORD,DFW,802,10,29,0,,0,13,0,8,0,0
2008,2,23,6,626,630,935,931,CO,1102,N32626,129,121,96,4,-4,ORD,EWR,719,15,18,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,808,745,941,920,AA,1103,N442AA,153,155,129,21,23,ORD,DEN,888,6,18,0,,0,0,21,0,0,0
2008,1,8,2,716,715,955,936,UA,1104,N902UA,159,141,103,19,1,DFW,ORD,802,6,50,0,,0,0,0,19,0,0
2008,1,5,6,1246,1245,1601,1536,UA,1105,N841UA,315,291,284,25,1,ORD,SFO,1846,6,25,0,,0,0,0,25,0,0
2008,1,7,1,1621,1620,1843,1842,UA,1107,N306UA,82,82,53,1,1,ORD,CLE,316,7,22,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1345,1319,1521,1450,UA,1108,N835UA,96,91,70,31,26,MCI,ORD,403,8,18,0,,0,0,0,18,0,13
2008,1,1,2,857,900,1012,1036,UA,111,N513UA,135,156,118,-24,-3,LGA,ORD,733,4,13,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,653,701,901,921,NW,1110,N362NW,68,80,46,-20,-8,ORD,DTW,235,10,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1419,1355,2023,1951,UA,1112,N562UA,244,236,230,32,24,SMF,ORD,1781,4,10,0,,0,0,0,14,0,18
2008,1,7,1,1317,1319,1607,1618,UA,1114,N539UA,110,119,92,-11,-2,ORD,BDL,783,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,1334,1335,1437,1447,UA,1117,N370UA,63,72,47,-10,-1,ORD,STL,258,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,13,7,2046,2045,2327,2330,UA,1118,N373UA,101,105,84,-3,1,ORD,BWI,622,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1254,1255,1421,1429,UA,1119,N588UA,147,154,119,-8,-1,LGA,ORD,733,7,21,0,,0,NA,NA,NA,NA,NA
2008,2,21,4,1456,1500,2047,2103,UA,112,N853UA,231,243,208,-16,-4,LAX,ORD,1745,12,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,NA,1405,NA,1515,AA,1120,,NA,70,NA,NA,NA,ORD,STL,258,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,9,3,3,657,705,1048,1110,AA,1122,N4WAAA,171,185,152,-22,-8,SLC,ORD,1249,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,2102,1923,2158,2002,UA,1123,N306UA,116,99,67,116,99,CLE,ORD,316,2,47,0,,0,0,0,116,0,0
2008,12,3,3,2016,2020,2108,2132,US,1124,N102UW,112,132,91,-24,-4,CLT,ORD,599,5,16,0,,0,NA,NA,NA,NA,NA
2008,3,3,1,1701,1600,2012,1949,CO,1126,N62631,131,169,92,23,61,ORD,EWR,719,13,26,0,,0,0,0,4,0,19
2008,1,1,2,806,737,923,900,UA,1127,N846UA,137,143,117,23,29,BTV,ORD,763,4,16,0,,0,23,0,0,0,0
2008,3,30,7,1551,1545,1842,1842,UA,1128,N373UA,111,117,84,0,6,ORD,BWI,622,3,24,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1832,1612,2002,1638,UA,1129,N807UA,150,86,70,204,140,CVG,ORD,264,7,73,0,,0,0,0,194,0,10
2008,1,7,1,1930,1745,2338,2045,UA,1130,N844UA,188,120,93,173,105,ORD,BTV,763,5,90,0,,0,0,56,68,0,49
2008,1,7,1,1443,1420,1544,1530,UA,1131,N332UA,121,130,104,14,23,ATL,ORD,606,3,14,0,,0,NA,NA,NA,NA,NA
2008,9,2,2,2136,2131,2,6,UA,1132,N377UA,86,95,71,-4,5,ORD,ROC,528,5,10,0,,0,NA,NA,NA,NA,NA
2008,9,2,2,912,903,910,917,NW,1133,N762NC,58,74,40,-7,9,DTW,ORD,235,7,11,0,,0,NA,NA,NA,NA,NA
2008,11,3,1,1035,1036,1243,1251,UA,1134,N443UA,68,75,49,-8,-1,ORD,CMH,296,3,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1113,1110,1402,1341,UA,1136,N811UA,109,91,71,21,3,ORD,BUF,473,3,35,0,,0,0,0,21,0,0
2008,1,1,2,948,830,1220,1050,AA,1137,N480AA,152,140,120,90,78,ORD,MSY,837,16,16,0,,0,0,78,12,0,0
2008,1,1,2,808,810,1026,1035,AA,1138,N575AA,138,145,116,-9,-2,MSY,ORD,837,11,11,0,,0,NA,NA,NA,NA,NA
2008,11,3,1,1329,1335,1339,1405,UA,1139,N443UA,70,90,47,-26,-6,CMH,ORD,296,6,17,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,217,2345,739,536,UA,114,N509UA,202,231,187,123,152,LAX,ORD,1745,7,8,0,,0,24,0,0,0,99
2008,1,1,2,1916,1856,1943,1855,UA,1141,N838UA,87,59,43,48,20,GRR,ORD,137,4,40,0,,0,0,0,48,0,0
2008,1,1,2,741,741,1153,1159,UA,1142,N913UA,192,198,177,-6,0,BOI,ORD,1437,5,10,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,2246,2102,2314,2109,NW,1143,N926NW,88,67,65,125,104,DTW,ORD,235,7,16,0,,0,0,104,21,0,0
2008,1,8,2,627,631,700,700,UA,1145,N311UA,93,89,67,0,-4,CLE,ORD,316,8,18,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2248,2135,213,53,UA,1146,N930UA,145,138,116,80,73,DEN,ORD,888,4,25,0,,0,41,0,7,0,32
2008,1,1,2,1507,1246,1622,1357,UA,1147,N942UA,135,131,109,145,141,BWI,ORD,622,8,18,0,,0,141,0,4,0,0
2008,9,6,6,1419,1425,1514,1527,US,1148,N517AU,115,122,87,-13,-6,CLT,ORD,599,18,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1031,1040,1200,1210,CO,1149,N17619,149,150,118,-10,-9,EWR,ORD,719,6,25,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1000,1005,1147,1115,UA,115,N658UA,167,130,93,32,-5,IAD,ORD,589,7,67,0,,0,0,0,32,0,0
2008,1,7,1,621,622,1153,1210,UA,1150,N573UA,212,228,198,-17,-1,PDX,ORD,1739,5,9,0,,0,NA,NA,NA,NA,NA
2008,11,2,7,643,637,911,914,UA,1151,N329UA,148,157,134,-3,6,IAH,ORD,925,5,9,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,1019,1025,1422,1435,DL,1152,N903DA,183,190,157,-13,-6,SLC,ORD,1249,7,19,0,,0,NA,NA,NA,NA,NA
2008,2,15,5,1905,1855,2103,2057,CO,1153,N14645,178,182,140,6,10,EWR,ORD,719,10,28,0,,0,NA,NA,NA,NA,NA
2008,2,13,3,NA,617,NA,700,UA,1154,,NA,103,NA,NA,NA,PIT,ORD,412,NA,NA,1,C,0,NA,NA,NA,NA,NA
2008,1,7,1,1424,1342,1505,1415,UA,1155,N919UA,101,93,56,50,42,CLE,ORD,316,9,36,0,,0,0,0,50,0,0
2008,2,13,3,NA,1859,NA,2029,CO,1156,,NA,150,NA,NA,NA,EWR,ORD,719,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,5,6,530,545,835,847,US,1157,N459UW,125,122,92,-12,-15,ORD,PHL,678,11,22,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1532,1435,1941,1845,AA,1158,N208AA,189,190,167,56,57,SLC,ORD,1249,11,11,0,,0,0,0,0,0,56
2008,1,7,1,2323,2055,226,2357,UA,1159,N338UA,123,122,100,149,148,ORD,BDL,783,5,18,0,,0,0,0,1,0,148
2008,1,1,2,1446,1300,2102,1904,UA,116,N513UA,256,244,234,118,106,LAX,ORD,1745,5,17,0,,0,0,0,12,0,106
2008,1,1,2,1040,1040,1342,1345,UA,1160,N927UA,122,125,87,-3,0,ORD,PHL,678,5,30,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,1730,1652,1924,1822,UA,1161,N903UA,174,150,122,62,38,ALB,ORD,723,11,41,0,,0,0,0,24,0,38
2008,1,2,3,2005,1925,21,2250,CO,1162,N27610,196,145,112,91,40,ORD,EWR,719,18,66,0,,0,0,0,91,0,0
2008,1,15,2,1245,1255,1357,1433,CO,1163,N16649,132,158,110,-36,-10,EWR,ORD,719,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,29,2,847,845,1146,1148,CO,1164,N52616,119,123,91,-2,2,ORD,EWR,719,7,21,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,2043,1908,2251,2005,UA,1166,N910UA,188,117,113,166,95,BUF,ORD,473,18,57,0,,0,0,0,162,0,4
2008,1,7,1,1421,1430,1532,1519,UA,1168,N910UA,131,109,102,13,-9,BUF,ORD,473,3,26,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2229,2015,30,2236,UA,1169,N538UA,241,261,227,114,134,ORD,SAN,1723,3,11,0,,0,24,0,0,0,90
2008,1,7,1,1814,1715,2047,1910,UA,117,N334UA,213,175,158,97,59,JAX,ORD,865,7,48,0,,0,0,0,74,0,23
2008,1,15,2,1535,1545,1824,1846,DL,1170,N923DL,109,121,85,-22,-10,ORD,ATL,606,10,14,0,,0,NA,NA,NA,NA,NA
2008,2,14,4,1152,1040,1309,1213,CO,1171,N79279,137,153,114,56,72,EWR,ORD,719,7,16,0,,0,56,0,0,0,0
2008,4,11,5,1231,1235,1407,1404,CO,1173,N11641,156,149,119,3,-4,EWR,ORD,719,3,34,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1430,1250,2138,1915,AA,1174,N437AA,308,265,230,143,100,SJC,ORD,1829,59,19,0,,0,0,0,46,0,97
2008,1,9,3,842,845,1026,1027,CO,1175,N23661,164,162,122,-1,-3,EWR,ORD,719,6,36,0,,0,NA,NA,NA,NA,NA
2008,3,3,1,845,845,1148,1153,CO,1176,N16650,123,128,94,-5,0,ORD,EWR,719,9,20,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,2015,1909,2048,1930,NW,1177,N787NC,93,81,69,78,66,DTW,ORD,235,4,20,0,,0,0,66,12,0,0
2008,3,3,1,627,630,938,934,CO,1178,N16646,131,124,95,4,-3,ORD,EWR,719,15,21,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1925,1800,2129,2000,AA,1179,N563AA,184,180,138,89,85,BOS,ORD,867,29,17,0,,0,0,0,21,0,68
2008,1,1,2,1433,1315,1548,1438,UA,118,N831UA,75,83,54,70,78,ORD,MSP,334,4,17,0,,0,27,0,0,0,43
2008,1,7,1,1619,1600,1842,1831,UA,1180,N910UA,83,91,66,11,19,ORD,BUF,473,3,14,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,1300,1237,1508,1506,UA,1181,N403UA,248,269,229,2,23,ORD,SNA,1726,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,28,1,1830,1510,2133,1848,CO,1182,N17640,123,158,87,165,200,ORD,EWR,719,10,26,0,,0,11,0,0,0,154
2008,3,3,1,1440,1330,1618,1510,CO,1183,N62631,158,160,131,68,70,EWR,ORD,719,10,17,0,,0,0,0,68,0,0
2008,1,1,2,NA,1200,NA,1505,AA,1184,,NA,125,NA,NA,NA,ORD,EWR,719,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,16,3,1642,1645,1805,1827,CO,1185,N14664,143,162,112,-22,-3,EWR,ORD,719,7,24,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,746,740,1004,950,UA,1186,N905UA,78,70,52,14,6,ORD,CMH,296,6,20,0,,0,NA,NA,NA,NA,NA
2008,3,3,1,2001,1900,2211,2059,CO,1187,N19621,190,179,121,72,61,EWR,ORD,719,34,35,0,,0,0,0,16,0,56
2008,1,12,6,1150,1155,1531,1535,UA,1188,N930UA,161,160,142,-4,-5,ORD,TPA,1012,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1752,1546,2053,1836,UA,1193,N369UA,121,110,89,137,126,ORD,CLT,599,6,26,0,,0,25,0,11,0,101
2008,4,7,1,1332,1310,1941,1930,AA,1194,N4XGAA,249,260,218,11,22,SJC,ORD,1829,17,14,0,,0,NA,NA,NA,NA,NA
2008,1,22,2,627,630,846,759,CO,1196,N16650,199,149,168,47,-3,EWR,ORD,719,6,25,0,,0,0,0,47,0,0
2008,1,7,1,1110,1120,1331,1351,UA,1197,N910UA,81,91,66,-20,-10,ORD,BUF,473,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,811,815,1048,1100,AA,1199,N491AA,157,165,139,-12,-4,ORD,AUS,978,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,7,1,808,808,1455,1417,UA,120,N542UA,287,249,257,38,0,OAK,ORD,1835,4,26,0,,0,0,0,38,0,0
2008,1,30,3,1341,1345,1524,1515,XE,1200,N13964,163,150,129,9,-4,EWR,ORD,719,14,20,0,,0,NA,NA,NA,NA,NA
2008,1,8,2,549,600,816,737,UA,1201,N381UA,207,157,153,39,-11,BDL,ORD,783,5,49,0,,0,0,0,39,0,0
2008,1,12,6,1027,1016,1056,1105,UA,1202,N907UA,89,109,75,-9,11,BUF,ORD,473,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,12,6,745,710,1002,940,UA,1203,N907UA,77,90,66,22,35,ORD,BUF,473,2,9,0,,0,22,0,0,0,0
2008,1,1,2,1720,1634,2030,1939,UA,1204,N307UA,130,125,103,51,46,ORD,BDL,783,7,20,0,,0,19,0,5,0,27
2008,1,1,2,NA,600,NA,609,UA,1205,,NA,69,NA,NA,NA,DTW,ORD,235,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,9,13,6,15,2355,550,543,UA,1206,N566UA,215,228,198,7,20,LAX,ORD,1745,4,13,0,,0,NA,NA,NA,NA,NA
2008,2,24,7,1640,1635,1818,1805,XE,1207,N14977,158,150,116,13,5,EWR,ORD,719,12,30,0,,0,NA,NA,NA,NA,NA
